Date,Open,High,Low,Close,Adj Close,Volume
3/14/05,5960.799805,5974.299805,5948.600098,5963,5963,31429400
3/15/05,6010.600098,6022.899902,5992.899902,6011.5,6011.5,51975000
3/16/05,5994.899902,6005.899902,5940.200195,5944.799805,5944.799805,81613200
3/17/05,5944.799805,5957.799805,5916,5929,5929,58599400
3/18/05,5917.399902,5928,5888.600098,5897,5897,98467200
3/21/05,5896.200195,5935.600098,5893.399902,5907.700195,5907.700195,141159800
3/22/05,5918.600098,5924.600098,5892.899902,5915.600098,5915.600098,49052800
3/23/05,5880.700195,5926.100098,5873.700195,5926,5926,63027200
3/24/05,5928.600098,5946.5,5918.600098,5935.5,5935.5,33231600
3/25/05,NA,NA,NA,NA,NA,NA
3/28/05,NA,NA,NA,NA,NA,NA
3/29/05,5931.299805,5966.399902,5916.899902,5959.799805,5959.799805,55221400
3/30/05,5939.299805,5944.899902,5920.899902,5932.899902,5932.899902,47998600
3/31/05,5962.200195,5966,5929.700195,5929.700195,5929.700195,41182000
4/1/05,5939.700195,5968.399902,5939.700195,5950.899902,5950.899902,34092200
4/4/05,5936.399902,5938.700195,5889.799805,5903.200195,5903.200195,44383600
4/5/05,5923.200195,5959.399902,5916,5947.399902,5947.399902,46903600
4/6/05,5967.799805,6002.399902,5965.5,6002.399902,6002.399902,84566400
4/7/05,6003.299805,6023.700195,5978.200195,6023.700195,6023.700195,143303800
4/8/05,6037.399902,6041.700195,6005.200195,6016.600098,6016.600098,45899400
4/11/05,5997,6020.100098,5996.600098,6014.700195,6014.700195,25986200
4/12/05,6011.700195,6015.700195,5986.200195,5988.100098,5988.100098,41389600
4/13/05,6018.5,6024.399902,6006.399902,6012.299805,6012.299805,47781200
4/14/05,6001,6036.5,5998.200195,6030.5,6030.5,56403400
4/15/05,6029.100098,6037.299805,5992,6019,6019,149983200
4/18/05,5945.899902,5946.399902,5896.100098,5925.399902,5925.399902,112923600
4/19/05,5966.600098,5997.100098,5954.299805,5977.899902,5977.899902,78401400
4/20/05,5967,5971.799805,5914.600098,5914.700195,5914.700195,87762200
4/21/05,5889.299805,5927.5,5887.600098,5903,5903,74916400
4/22/05,5919.5,5926.799805,5900.100098,5912.899902,5912.899902,42464400
4/25/05,5910.399902,5919.399902,5871.399902,5899.899902,5899.899902,42828400
4/26/05,5913.600098,5919.399902,5880.5,5914,5914,71581200
4/27/05,5894.600098,5898.299805,5820,5840.5,5840.5,93504600
4/28/05,5865.299805,5870.5,5833.100098,5850.100098,5850.100098,79691000
4/29/05,5821.899902,5881.799805,5821.899902,5870.799805,5870.799805,69205000
5/2/05,5901.200195,5937.799805,5890.200195,5924.600098,5924.600098,36485200
5/3/05,5929.100098,5933.700195,5901.600098,5933.700195,5933.700195,77181400
5/4/05,5945.299805,6002.100098,5936.200195,6001.899902,6001.899902,98267000
5/5/05,NA,NA,NA,NA,NA,NA
5/6/05,6005.799805,6027.200195,5984.399902,6027.100098,6027.100098,54500800
5/9/05,6018.899902,6019.299805,5987.600098,6002.899902,6002.899902,36394400
5/10/05,6007.899902,6015.899902,5917.5,5917.5,5917.5,90458400
5/11/05,5910.600098,5936.299805,5900.700195,5919.899902,5919.899902,62898400
5/12/05,5930.600098,5959.399902,5926.600098,5948.700195,5948.700195,54786400
5/13/05,5935.200195,5956.899902,5930.799805,5943,5943,43647200
5/16/05,NA,NA,NA,NA,NA,NA
5/17/05,5961.100098,5966,5935.5,5945.100098,5945.100098,50122400
5/18/05,5963.600098,5999.600098,5960.5,5996.899902,5996.899902,61747000
5/19/05,6012.600098,6027.200195,5999.899902,6017.799805,6017.799805,55344400
5/20/05,6029.899902,6035.5,6003,6023.100098,6023.100098,96194400
5/23/05,6031.399902,6041.600098,6014,6038.600098,6038.600098,32990000
5/24/05,6048.200195,6081.100098,6035.100098,6080,6080,48996000
5/25/05,6075.100098,6113.299805,6070.899902,6095.100098,6095.100098,61643800
5/26/05,6098.600098,6145.700195,6098.200195,6138.200195,6138.200195,65232400
5/27/05,6158.399902,6165.299805,6135.700195,6160.799805,6160.799805,54975600
5/30/05,6159.399902,6162.299805,6144.899902,6158.700195,6158.700195,22271800
5/31/05,6156.200195,6159.600098,6127.200195,6127.200195,6127.200195,78003800
6/1/05,6136.299805,6217.600098,6136.299805,6210.299805,6210.299805,52368000
6/2/05,6200.200195,6228.700195,6195.600098,6228.700195,6228.700195,45898600
6/3/05,6238,6239.5,6196,6210.299805,6210.299805,42330000
6/6/05,6204.600098,6212.799805,6172.399902,6186,6186,32666600
6/7/05,6192.100098,6241.5,6192.100098,6237.399902,6237.399902,51936600
6/8/05,6217.200195,6238.5,6215.600098,6236.700195,6236.700195,54988800
6/9/05,6223.5,6244.799805,6214.700195,6244.700195,6244.700195,49327400
6/10/05,6260.100098,6266,6238.600098,6239.399902,6239.399902,39260000
6/13/05,6245.5,6269.299805,6241.399902,6266.200195,6266.200195,41460600
6/14/05,6257.899902,6275,6245.899902,6268.399902,6268.399902,44313200
6/15/05,6277.799805,6289.100098,6241.299805,6257.100098,6257.100098,56353800
6/16/05,6270.299805,6280.600098,6232.100098,6257.799805,6257.799805,55308400
6/17/05,6265.700195,6279.899902,6261.100098,6263.5,6263.5,131706600
6/20/05,6252.299805,6254,6211.5,6236.799805,6236.799805,40680400
6/21/05,6253.700195,6299.5,6249.600098,6294.100098,6294.100098,43834400
6/22/05,6296.200195,6307.700195,6283.299805,6286.899902,6286.899902,42299800
6/23/05,6295,6306.899902,6254.299805,6273.700195,6273.700195,43799000
6/24/05,6222,6236.299805,6215.100098,6223.200195,6223.200195,55449000
6/27/05,6187.399902,6209.200195,6183.200195,6191.100098,6191.100098,45383600
6/28/05,6200.700195,6211,6192.600098,6208.600098,6208.600098,43302400
6/29/05,6227.200195,6266.100098,6226.200195,6261.200195,6261.200195,44860200
6/30/05,6244.899902,6267.100098,6232,6253.100098,6253.100098,164798800
7/1/05,6229.700195,6281,6219.5,6279.799805,6279.799805,52070600
7/4/05,6274.600098,6286.700195,6256.799805,6283.600098,6283.600098,31204200
7/5/05,6277.700195,6288.600098,6255.600098,6282.799805,6282.799805,43471800
7/6/05,6293.100098,6320.5,6291.799805,6309,6309,50308800
7/7/05,6295.200195,6303.700195,6113.100098,6250.600098,6250.600098,88496400
7/8/05,6286.399902,6314.799805,6268.600098,6312.200195,6312.200195,44703400
7/11/05,6333,6357.200195,6331.200195,6357.200195,6357.200195,47536800
7/12/05,6353.399902,6355.5,6314,6328.700195,6328.700195,37796400
7/13/05,6330.399902,6394,6330.399902,6393.799805,6393.799805,52919400
7/14/05,6406.5,6469.5,6405,6449.200195,6449.200195,58986800
7/15/05,6464.399902,6469.399902,6448.600098,6459.899902,6459.899902,41991800
7/18/05,6466.600098,6488.299805,6453.5,6464.5,6464.5,36441200
7/19/05,6469.100098,6482.899902,6446.399902,6482.100098,6482.100098,35483600
7/20/05,6485.899902,6530.799805,6479.700195,6510.700195,6510.700195,46880000
7/21/05,6529.100098,6556.600098,6477.5,6492,6492,48809400
7/22/05,6484.899902,6506,6476.899902,6492.5,6492.5,29587600
7/25/05,6507.899902,6510.399902,6477.299805,6503.899902,6503.899902,27683600
7/26/05,6484.100098,6535.399902,6480.899902,6521,6521,32128400
7/27/05,6523.100098,6580.299805,6522.299805,6560.100098,6560.100098,43761800
7/28/05,6577.200195,6630.700195,6573.799805,6612.399902,6612.399902,70220400
7/29/05,6621.299805,6621.299805,6593,6600.899902,6600.899902,47666800
8/1/05,6605.600098,6624.299805,6601,6609.399902,6609.399902,26785600
8/2/05,6612.600098,6672.200195,6599.5,6672.200195,6672.200195,51968600
8/3/05,6662.100098,6693.799805,6635.100098,6658.100098,6658.100098,62432200
8/4/05,6649.5,6659.899902,6616,6617.299805,6617.299805,55353000
8/5/05,6594.799805,6633.700195,6589.299805,6607.700195,6607.700195,36469200
8/8/05,6613.799805,6659.700195,6613.600098,6634.299805,6634.299805,35246800
8/9/05,6624.899902,6644,6609,6638.899902,6638.899902,35572800
8/10/05,6673.299805,6695.600098,6670.600098,6689.200195,6689.200195,46926000
8/11/05,6666.299805,6686.899902,6653.5,6680.5,6680.5,44734800
8/12/05,6690.100098,6690.100098,6630.700195,6647.5,6647.5,35317600
8/15/05,6639.299805,6662.700195,6630.600098,6636.399902,6636.399902,25082400
8/16/05,6651.700195,6674.5,6614.600098,6634.600098,6634.600098,52719600
8/17/05,6613.799805,6632.600098,6602.5,6631.399902,6631.399902,49398200
8/18/05,6629.299805,6644.5,6591.799805,6596.399902,6596.399902,43925200
8/19/05,6601,6637.399902,6592,6636.600098,6636.600098,36401000
8/22/05,6647.399902,6661.799805,6617.399902,6623.299805,6623.299805,39078000
8/23/05,6615,6615.100098,6561.299805,6565.299805,6565.299805,37380800
8/24/05,6561.600098,6568.600098,6509,6537,6537,43176600
8/25/05,6485.700195,6505.899902,6469.700195,6485,6485,43572000
8/26/05,6489.399902,6526,6440,6445.399902,6445.399902,37643200
8/29/05,6378.899902,6473.899902,6364.299805,6463.700195,6463.700195,27263600
8/30/05,6484.600098,6501.399902,6462,6473.200195,6473.200195,40099800
8/31/05,6469.5,6543,6469.5,6517.200195,6517.200195,47951800
9/1/05,6546.799805,6581.5,6539.600098,6553.600098,6553.600098,63444000
9/2/05,6542.700195,6568.299805,6519.5,6532.100098,6532.100098,63696400
9/5/05,6533.399902,6555.5,6526.700195,6543.399902,6543.399902,34086000
9/6/05,6558,6616.200195,6552,6609.799805,6609.799805,60016200
9/7/05,6640.100098,6687.299805,6634.600098,6684.700195,6684.700195,94652400
9/8/05,6688.899902,6693.100098,6667.700195,6681.700195,6681.700195,47434800
9/9/05,6685.399902,6714.600098,6685.100098,6703.600098,6703.600098,41026400
9/12/05,6723.700195,6732.399902,6702.600098,6727.200195,6727.200195,43941600
9/13/05,6732.899902,6736.899902,6689.399902,6696.399902,6696.399902,50491600
9/14/05,6701.799805,6737.600098,6696.200195,6731.600098,6731.600098,42120000
9/15/05,6731.100098,6760.5,6725.700195,6752.799805,6752.799805,48726200
9/16/05,6766.899902,6811.899902,6766.899902,6810.299805,6810.299805,63239200
9/19/05,6784,6849.799805,6781.700195,6804.100098,6804.100098,31463200
9/20/05,6825.600098,6846.299805,6820.5,6835.700195,6835.700195,46271000
9/21/05,6801,6824.799805,6760,6761,6761,48235000
9/22/05,6729.899902,6758.200195,6709.600098,6735.799805,6735.799805,47842600
9/23/05,6749.299805,6806.600098,6749.299805,6785.5,6785.5,43712200
9/26/05,6847.399902,6857.899902,6823.299805,6852.200195,6852.200195,45212800
9/27/05,6839.100098,6857.899902,6829.200195,6852,6852,46329200
9/28/05,6863.899902,6909,6861.700195,6904.799805,6904.799805,59415000
9/29/05,6905.399902,6910.200195,6860.200195,6860.399902,6860.399902,51467400
9/30/05,6908.5,6912.299805,6854.700195,6898.899902,6898.899902,55055600
10/3/05,6943.100098,7016.299805,6934.799805,7005.600098,7005.600098,53923600
10/4/05,7008.299805,7043,6987.5,7042.299805,7042.299805,43203800
10/5/05,7004.700195,7046.399902,6995.299805,7026.399902,7026.399902,41628600
10/6/05,6952.600098,6969.100098,6918.200195,6939.200195,6939.200195,71945200
10/7/05,6927.700195,6967.100098,6912.5,6947,6947,46285600
10/10/05,6962.899902,6987.799805,6947.399902,6950.899902,6950.899902,32725200
10/11/05,6973.100098,7011.700195,6961,6965.700195,6965.700195,38412400
10/12/05,6935.399902,6969.399902,6899.799805,6919,6919,44897400
10/13/05,6903.100098,6921.200195,6812.5,6868.100098,6868.100098,62425400
10/14/05,6891,6891,6846.5,6871.200195,6871.200195,44152600
10/17/05,6899.799805,6904.700195,6843.799805,6883.399902,6883.399902,39557400
10/18/05,6929.100098,6951,6915.700195,6946,6946,58433800
10/19/05,6902.399902,6913,6806.5,6820.399902,6820.399902,82735400
10/20/05,6935.700195,6937.899902,6870.700195,6885.399902,6885.399902,62113000
10/21/05,6857.899902,6889.100098,6839.700195,6851.600098,6851.600098,48038200
10/24/05,6872.299805,6921.899902,6845.899902,6911.799805,6911.799805,39174400
10/25/05,6913.399902,6974,6913.399902,6939.700195,6939.700195,53759400
10/26/05,6945.700195,6981.899902,6945.700195,6972.399902,6972.399902,46589800
10/27/05,6943.700195,6967.700195,6906.100098,6919.600098,6919.600098,57320600
10/28/05,6904.899902,6927.100098,6851.5,6874.899902,6874.899902,118122000
10/31/05,6944.600098,7042.200195,6944.600098,7036.600098,7036.600098,73329400
11/1/05,7062.5,7101.299805,7041.100098,7100.600098,7100.600098,66951300
11/2/05,7094.399902,7142.100098,7075.899902,7117.399902,7117.399902,63402800
11/3/05,7130.700195,7216.100098,7123.299805,7211,7211,70018400
11/4/05,7203.399902,7219.200195,7177.100098,7205,7205,62540000
11/7/05,7219,7261,7180.5,7253.700195,7253.700195,44232000
11/8/05,7270.299805,7314.5,7247.899902,7257.5,7257.5,64627600
11/9/05,7271.899902,7289.700195,7227.200195,7238.5,7238.5,57288800
11/10/05,7265.399902,7272.5,7236.5,7243.100098,7243.100098,57323000
11/11/05,7306.799805,7352,7291.200195,7351.299805,7351.299805,51162400
11/14/05,7337,7361.799805,7306.5,7313,7313,63914200
11/15/05,7317.200195,7353.700195,7308,7322.700195,7322.700195,50147200
11/16/05,7312.899902,7332.899902,7237.299805,7268.5,7268.5,56684200
11/17/05,7316.700195,7375.100098,7310,7329.899902,7329.899902,106682400
11/18/05,7376.399902,7446.700195,7376.399902,7431.399902,7431.399902,75100800
11/21/05,7449.600098,7457.100098,7420.299805,7452.299805,7452.299805,42659200
11/22/05,7467.799805,7483.100098,7441.299805,7467.700195,7467.700195,55411800
11/23/05,7479,7508.200195,7465.100098,7495.100098,7495.100098,52435800
11/24/05,7500.399902,7514.600098,7430.100098,7473.899902,7473.899902,49301200
11/25/05,7469.299805,7506.5,7464.200195,7498.700195,7498.700195,38017600
11/28/05,7528.5,7555.700195,7427.5,7427.5,7427.5,49838000
11/29/05,7419.600098,7471,7409.600098,7440.700195,7440.700195,46744600
11/30/05,7438.299805,7439.600098,7384.200195,7407.5,7407.5,60937400
12/1/05,7433,7542.200195,7424.5,7536.899902,7536.899902,57753200
12/2/05,7565.5,7589.700195,7544,7589.299805,7589.299805,58182200
12/5/05,7618.100098,7618.600098,7558.899902,7584.799805,7584.799805,52653400
12/6/05,7573.100098,7632.799805,7568.100098,7612,7612,53377600
12/7/05,7600.5,7648.399902,7576.700195,7588.799805,7588.799805,56898600
12/8/05,7544.700195,7560,7518.200195,7560,7560,65850600
12/9/05,7557.600098,7574.700195,7529.700195,7567.399902,7567.399902,45009600
12/12/05,7600.399902,7622.299805,7544.5,7567.5,7567.5,39549800
12/13/05,7587,7592.200195,7548.5,7577.399902,7577.399902,46275600
12/14/05,7590.799805,7596.399902,7512.600098,7516.299805,7516.299805,53721600
12/15/05,7521.200195,7530.700195,7443.899902,7458,7458,57641400
12/16/05,7501.600098,7515.100098,7482.100098,7491,7491,91929000
12/19/05,7503,7543.399902,7472.799805,7532.899902,7532.899902,44547600
12/20/05,7511.100098,7526.299805,7488.899902,7516.700195,7516.700195,46153400
12/21/05,7534.299805,7553.600098,7528.399902,7547.5,7547.5,44906800
12/22/05,7538.399902,7555.5,7494.899902,7515.200195,7515.200195,31309000
12/23/05,7538.399902,7543.700195,7484.799805,7497.799805,7497.799805,16493400
12/26/05,NA,NA,NA,NA,NA,NA
12/27/05,7500.700195,7556.700195,7485.299805,7548.799805,7548.799805,19295600
12/28/05,7537.399902,7594.899902,7523.200195,7559.100098,7559.100098,23626400
12/29/05,7579.100098,7635.100098,7575.600098,7620,7620,26682800
12/30/05,7603.799805,7622.5,7553.799805,7583.899902,7583.899902,23874000
1/2/06,NA,NA,NA,NA,NA,NA
1/3/06,7621.100098,7701.600098,7583.899902,7628.600098,7628.600098,63014000
1/4/06,7691,7726.600098,7629.200195,7723.700195,7723.700195,58171200
1/5/06,7721.5,7735.100098,7681.799805,7703.299805,7703.299805,51305600
1/6/06,7704.399902,7720.700195,7691.899902,7718.5,7718.5,44831600
1/9/06,7736.5,7743.600098,7709.799805,7715.600098,7715.600098,68605800
1/10/06,7690.399902,7703.100098,7644.700195,7663.700195,7663.700195,61882200
1/11/06,7695.899902,7753.799805,7687.100098,7752.100098,7752.100098,76435400
1/12/06,7759.5,7801,7757.399902,7798.100098,7798.100098,61077400
1/13/06,7783.700195,7802.5,7734.600098,7802.5,7802.5,65643800
1/16/06,7781.200195,7837.100098,7769.700195,7835.700195,7835.700195,42653200
1/17/06,7787.100098,7801.299805,7766.700195,7785.600098,7785.600098,62479000
1/18/06,7672.5,7748.399902,7654.700195,7726.5,7726.5,78445800
1/19/06,7745.899902,7771.600098,7713.799805,7771.600098,7771.600098,70505400
1/20/06,7761.799805,7804.399902,7697.399902,7697.5,7697.5,57736800
1/23/06,7696.600098,7708.5,7593.100098,7702.700195,7702.700195,64394400
1/24/06,7706.399902,7753,7673.700195,7692.600098,7692.600098,69461000
1/25/06,7707.899902,7712.5,7657.200195,7682.700195,7682.700195,76010800
1/26/06,7716.200195,7752.100098,7705,7749.399902,7749.399902,83649400
1/27/06,7855,7856.299805,7774.399902,7779.399902,7779.399902,61100000
1/30/06,7797.799805,7821.100098,7778.600098,7789.299805,7789.299805,39716800
1/31/06,7814.5,7832.399902,7772.100098,7810.899902,7810.899902,54150000
2/1/06,7818.299805,7853.799805,7807.299805,7836.200195,7836.200195,70141400
2/2/06,7860,7874.899902,7785.899902,7785.899902,7785.899902,78552400
2/3/06,7799.600098,7847.200195,7788.799805,7840.799805,7840.799805,61550400
2/6/06,7842.100098,7901.299805,7823.600098,7839.600098,7839.600098,76139400
2/7/06,7846.700195,7878.200195,7810.5,7837.299805,7837.299805,53520200
2/8/06,7788.799805,7868,7772.600098,7831.899902,7831.899902,77023400
2/9/06,7875.799805,7893.600098,7859.5,7873.600098,7873.600098,65802800
2/10/06,7876.100098,7903.299805,7857.299805,7861.600098,7861.600098,61661200
2/13/06,7842,7889.5,7813,7889.299805,7889.299805,74364200
2/14/06,7899.100098,7938.200195,7845,7882.399902,7882.399902,50198800
2/15/06,7859.100098,7867,7789,7797.200195,7797.200195,86681800
2/16/06,7848.700195,7906.600098,7821.200195,7906.600098,7906.600098,95530200
2/17/06,7929,7932.200195,7885.5,7917.100098,7917.100098,62190600
2/20/06,7917.100098,7956.200195,7902.5,7950.200195,7950.200195,50141000
2/21/06,7973.799805,8009.200195,7968.100098,8002.600098,8002.600098,57277800
2/22/06,7984.399902,8046.600098,7983.200195,8040.5,8040.5,59762000
2/23/06,8046.899902,8048.200195,7983.799805,7983.799805,7983.799805,102808800
2/24/06,7988.899902,7996,7938.100098,7954.299805,7954.299805,69914000
2/27/06,7979.200195,7995.299805,7923.200195,7995,7995,102866800
2/28/06,7992.299805,8010.700195,7873.200195,7892.600098,7892.600098,184035000
3/1/06,7891.799805,7980.600098,7886.600098,7980.399902,7980.399902,91091800
3/2/06,7980.5,7990.700195,7917.899902,7926.200195,7926.200195,83646800
3/3/06,7902.5,7952.200195,7880,7916,7916,55444600
3/6/06,7941,7949.600098,7913.600098,7917.200195,7917.200195,55962400
3/7/06,7878.100098,7880.899902,7807.5,7864.299805,7864.299805,91461200
3/8/06,7879.600098,7886,7779.5,7831.5,7831.5,105710600
3/9/06,7878.700195,7893.799805,7847.100098,7860.700195,7860.700195,127756800
3/10/06,7836.700195,7970.600098,7831.700195,7970.600098,7970.600098,93242800
3/13/06,8002.799805,8054.299805,7995,8035.399902,8035.399902,87019800
3/14/06,8009,8064.899902,8004.899902,8034.200195,8034.200195,62679000
3/15/06,8073,8080,8012.200195,8012.600098,8012.600098,74989600
3/16/06,8024.799805,8031.5,7993,8018,8018,60427600
3/17/06,8077.5,8090.200195,8035.5,8047.100098,8047.100098,186816800
3/20/06,8084,8108.299805,8053.799805,8059.399902,8059.399902,68618000
3/21/06,8056.600098,8072.899902,8024,8056.600098,8056.600098,101928600
3/22/06,8032.700195,8070.399902,8020,8064,8064,123959400
3/23/06,8085,8088.700195,8000.899902,8024.100098,8024.100098,47594600
3/24/06,8021.600098,8057,8018.299805,8045.100098,8045.100098,36712200
3/27/06,8053.100098,8059.5,7980.100098,7980.899902,7980.899902,78164000
3/28/06,7982.899902,8018.100098,7965.899902,7972.899902,7972.899902,44138600
3/29/06,7972.100098,7996.399902,7946.600098,7983.399902,7983.399902,44229800
3/30/06,8013.700195,8042.899902,7988.5,8035.299805,8035.299805,43430400
3/31/06,8013.5,8039.799805,7995.799805,8023.299805,8023.299805,39667000
4/3/06,8072,8088,8057.600098,8078.5,8078.5,82249200
4/4/06,8066.899902,8074.899902,8036.5,8051.600098,8051.600098,99759800
4/5/06,8076.100098,8095.200195,8049.899902,8090.5,8090.5,76151200
4/6/06,8114.299805,8129.600098,8091.799805,8102.299805,8102.299805,96690400
4/7/06,8114,8133.399902,8090.600098,8105.200195,8105.200195,78395200
4/10/06,8090.899902,8111.299805,8073.600098,8109.299805,8109.299805,59308000
4/11/06,8121.899902,8129.700195,8001.299805,8029.100098,8029.100098,83480000
4/12/06,7990.600098,8005.399902,7946.899902,7976.600098,7976.600098,88522400
4/13/06,7993.600098,8012.700195,7974.399902,8007.299805,8007.299805,70531300
4/14/06,NA,NA,NA,NA,NA,NA
4/17/06,NA,NA,NA,NA,NA,NA
4/18/06,7973,7998.899902,7941.600098,7961.399902,7961.399902,74717200
4/19/06,8011.899902,8050.899902,8005.200195,8050.899902,8050.899902,65467600
4/20/06,8054.799805,8074.5,8020,8057,8057,71422600
4/21/06,8096.799805,8104.200195,8052.100098,8093.5,8093.5,122660200
4/24/06,8072.799805,8096.799805,8056.700195,8076.299805,8076.299805,78833400
4/25/06,8103,8131.799805,8036.5,8041,8041,84038400
4/26/06,8065.299805,8074.5,8022.899902,8071.100098,8071.100098,59496200
4/27/06,8076.600098,8080.200195,8008.700195,8080.100098,8080.100098,108252800
4/28/06,8075.700195,8075.799805,8029.299805,8047.299805,8047.299805,57527700
5/1/06,NA,NA,NA,NA,NA,NA
5/2/06,8073.100098,8106.5,8067.799805,8074.700195,8074.700195,105585200
5/3/06,8093.799805,8098.899902,7964.600098,7964.600098,7964.600098,90937200
5/4/06,7956.899902,7970.799805,7875.200195,7965.399902,7965.399902,77842000
5/5/06,7962.700195,8059.5,7960.299805,8058.100098,8058.100098,130527200
5/8/06,8100.799805,8125.700195,8091,8103.600098,8103.600098,76357200
5/9/06,8109.799805,8139.100098,8088.299805,8122.100098,8122.100098,52124200
5/10/06,8109.700195,8138.399902,8102.399902,8112.899902,8112.899902,83800600
5/11/06,8129.200195,8158.899902,8094.200195,8097.299805,8097.299805,95228800
5/12/06,8058.5,8082,7944.5,7954.100098,7954.100098,79235400
5/15/06,7910.700195,7938.200195,7798.899902,7853.899902,7853.899902,90427200
5/16/06,7853.799805,7904.100098,7822.5,7887.100098,7887.100098,109240200
5/17/06,7923.399902,7928.899902,7656.600098,7658.5,7658.5,111705400
5/18/06,7670.600098,7706.600098,7547.100098,7602.299805,7602.299805,153641400
5/19/06,7582.899902,7636.299805,7568.899902,7614.299805,7614.299805,221983600
5/22/06,7584.600098,7604.5,7413.700195,7430.200195,7430.200195,219665600
5/23/06,7495.399902,7596.799805,7450.299805,7572.5,7572.5,115732000
5/24/06,7539.200195,7554.899902,7443.100098,7481.299805,7481.299805,80749400
5/25/06,NA,NA,NA,NA,NA,NA
5/26/06,7623.899902,7679.5,7574.100098,7679.5,7679.5,65369800
5/29/06,7670.299805,7693.100098,7659.700195,7688.100098,7688.100098,21654800
5/30/06,7686.700195,7699.299805,7533.299805,7533.299805,7533.299805,72313800
5/31/06,7473.600098,7604.399902,7441.600098,7604.399902,7604.399902,73763200
6/1/06,7602,7632.899902,7529.799805,7617.299805,7617.299805,55106400
6/2/06,7676.799805,7714.200195,7638.799805,7665.100098,7665.100098,84550000
6/5/06,NA,NA,NA,NA,NA,NA
6/6/06,7531.700195,7600.5,7473.399902,7497,7497,74135600
6/7/06,7500.700195,7554.200195,7477,7549.799805,7549.799805,64718200
6/8/06,7401.600098,7453.200195,7343.5,7344.299805,7344.299805,113988600
6/9/06,7437.399902,7442.899902,7402.299805,7434.600098,7434.600098,147190400
6/12/06,7420.200195,7449.600098,7318,7332.700195,7332.700195,62865200
6/13/06,7200,7245.299805,7123.200195,7154.899902,7154.899902,117190000
6/14/06,7190.899902,7224.600098,7138,7171,7171,83907800
6/15/06,7240.899902,7343.100098,7224.700195,7324.399902,7324.399902,83002200
6/16/06,7408.899902,7430.5,7286.200195,7294.5,7294.5,150782200
6/19/06,7356.600098,7404.5,7344.899902,7364,7364,58216800
6/20/06,7320.399902,7397.899902,7307.700195,7397.899902,7397.899902,63753000
6/21/06,7420.799805,7437.600098,7355.399902,7427.100098,7427.100098,65860400
6/22/06,7503.600098,7521.100098,7448.299805,7483.299805,7483.299805,56879000
6/23/06,7474.200195,7512.799805,7446.700195,7485.799805,7485.799805,38078600
6/26/06,7533.399902,7539.100098,7450.299805,7463.600098,7463.600098,45536200
6/27/06,7503.700195,7503.700195,7401.600098,7406.799805,7406.799805,43752200
6/28/06,7378.600098,7452.100098,7372.799805,7431.899902,7431.899902,37224600
6/29/06,7470.100098,7558,7457.799805,7541.100098,7541.100098,53640400
6/30/06,7624.100098,7652.100098,7567.700195,7652.100098,7652.100098,72608400
7/3/06,7664.700195,7720.700195,7643.700195,7720.700195,7720.700195,44131400
7/4/06,7718.299805,7727.799805,7678.600098,7727.799805,7727.799805,37951800
7/5/06,7705.899902,7706.5,7632.899902,7659.200195,7659.200195,42217000
7/6/06,7675.200195,7729.600098,7674,7704.600098,7704.600098,43074400
7/7/06,7693.5,7703,7625.5,7655.200195,7655.200195,45439000
7/10/06,7659.700195,7704.399902,7613.799805,7704.399902,7704.399902,38386000
7/11/06,7672.600098,7709.5,7655.200195,7669.399902,7669.399902,47974800
7/12/06,7701.600098,7776,7696.899902,7707,7707,54101200
7/13/06,7677.799805,7677.799805,7566.5,7588,7588,54502400
7/14/06,7512.5,7570.100098,7490.600098,7506.799805,7506.799805,53208600
7/17/06,7504.799805,7529.799805,7428.100098,7501.299805,7501.299805,63444400
7/18/06,7497.100098,7523.600098,7438.700195,7461.299805,7461.299805,76018800
7/19/06,7496.600098,7605.299805,7480.5,7603.600098,7603.600098,64413800
7/20/06,7659.399902,7688.299805,7634.200195,7659.600098,7659.600098,54795600
7/21/06,7640.399902,7658.299805,7600.5,7618.100098,7618.100098,83534800
7/24/06,7636.200195,7786.5,7632.200195,7780.299805,7780.299805,49577800
7/25/06,7792.200195,7841.200195,7769.899902,7784.799805,7784.799805,51008200
7/26/06,7790.600098,7834.399902,7784.700195,7815.100098,7815.100098,60985800
7/27/06,7860.100098,7865.700195,7810,7856.5,7856.5,82650800
7/28/06,7841.299805,7949.399902,7829.799805,7946.5,7946.5,48050600
7/31/06,7954,7966.200195,7917.399902,7941.799805,7941.799805,41858200
8/1/06,NA,NA,NA,NA,NA,NA
8/2/06,7920.799805,7924.200195,7877.700195,7905.200195,7905.200195,82802800
8/3/06,7919.700195,7925.799805,7800.600098,7810,7810,62768800
8/4/06,7844.5,7901.5,7822.600098,7891,7891,54061200
8/7/06,7825,7842.399902,7786.899902,7790.799805,7790.799805,41014800
8/8/06,7828.100098,7841.200195,7786.5,7793.299805,7793.299805,36262600
8/9/06,7808,7890.100098,7741.799805,7882.899902,7882.899902,51658200
8/10/06,7826.100098,7849.600098,7754.899902,7844.200195,7844.200195,45719600
8/11/06,7848.100098,7886.899902,7838.299805,7858.600098,7858.600098,47198200
8/14/06,7900.600098,7929.399902,7893.5,7925.100098,7925.100098,33101600
8/15/06,7922.100098,8064.600098,7904.100098,8055.299805,8055.299805,60937000
8/16/06,8065,8112.100098,8034.600098,8089.700195,8089.700195,62007400
